drug_name,condition_name,relationship_name,snomed_full_name,umls_cui
phenobarbital,Smokes tobacco daily,contraindication,Smokes tobacco daily,C3266136
phenobarbital,Hepatic failure,contraindication,Hepatic failure,C0085605
phenobarbital,Hyperplasia of gingiva,contraindication,Hyperplasia of gingiva,C0017566
phenobarbital,Reye's syndrome,contraindication,Reye's syndrome,C0035400
phenobarbital,Panic disorder,contraindication,Panic disorder,C0030319
phenobarbital,Gastritis,contraindication,Gastritis,C0017152
phenobarbital,Anemia due to enzyme deficiency,contraindication,Anemia due to enzyme deficiency,C0272053
phenobarbital,Non-infective meningitis,contraindication,Non-infective meningitis,C0393442
phenobarbital,Anemia,contraindication,Anemia,C0002871
phenobarbital,Hyperglycemia,contraindication,Hyperglycemia,C0020456
phenobarbital,Dehydration,contraindication,Dehydration,C0011175
phenobarbital,Urinary tract obstruction,contraindication,Urinary tract obstruction,C0178879
phenobarbital,Disorder of cardiovascular system,contraindication,Disorder of cardiovascular system,C0007222
phenobarbital,Factor II deficiency,contraindication,Factor II deficiency,C3203356
phenobarbital,Neutropenic disorder,contraindication,Neutropenic disorder,C0027947
phenobarbital,Chronic lung disease,contraindication,Chronic lung disease,C0746102
phenobarbital,Alcohol intoxication,contraindication,Alcohol intoxication,C0001969
phenobarbital,Achalasia of esophagus,contraindication,Achalasia of esophagus,C0014848
phenobarbital,Breastfeeding (mother),contraindication,Breastfeeding (mother),C1623040
phenobarbital,Hyperammonemia,contraindication,Hyperammonemia,C0220994
phenobarbital,Gastrointestinal ulcer,contraindication,Gastrointestinal ulcer,C0237938
phenobarbital,Fibrosis of pleura,contraindication,Fibrosis of pleura,C2720436
phenobarbital,Severe Hypoxemia,contraindication,,
phenobarbital,Leukopenia,contraindication,Leukopenia,C0023530
phenobarbital,Acute exacerbation of asthma,contraindication,Acute exacerbation of asthma,C0347950
phenobarbital,Hyperactive behavior,contraindication,Hyperactive behavior,C0424295
phenobarbital,Glaucoma,contraindication,Glaucoma,C0017601
phenobarbital,Bleeding,contraindication,Bleeding,C0019080
phenobarbital,Benign prostatic hyperplasia,contraindication,Benign prostatic hyperplasia,C1739363
phenobarbital,Lymphadenopathy,contraindication,Lymphadenopathy,C0497156
phenobarbital,Acute nephropathy,contraindication,Acute nephropathy,C0268734
phenobarbital,Shock,contraindication,Shock,C0036974
phenobarbital,Tachyarrhythmia,contraindication,Tachyarrhythmia,C0080203
phenobarbital,Depressive disorder,contraindication,Depressive disorder,C0011581
phenobarbital,Kidney disease,contraindication,Kidney disease,C0022658
phenobarbital,Hyperthyroidism,contraindication,Hyperthyroidism,C0020550
phenobarbital,Retroperitoneal fibrosis,contraindication,Retroperitoneal fibrosis,C0035357
phenobarbital,Dermatitis herpetiformis,contraindication,Dermatitis herpetiformis,C0011608
phenobarbital,Myasthenia gravis,contraindication,Myasthenia gravis,C0026896
phenobarbital,Drug AND/OR toxin-induced diarrhea,contraindication,Drug AND/OR toxin-induced diarrhea,C0267558
phenobarbital,Hepatic encephalopathy,contraindication,Hepatic encephalopathy,C0019151
phenobarbital,Low blood pressure,contraindication,Low blood pressure,C0020649
phenobarbital,Psychotic disorder,contraindication,Psychotic disorder,C0033975
phenobarbital,Substance abuse,contraindication,Substance abuse,C0740858
phenobarbital,Hiatal hernia,contraindication,Hiatal hernia,C3489393
phenobarbital,Hypertensive disorder,contraindication,Hypertensive disorder,C0020538
phenobarbital,Incontinence of feces,contraindication,Incontinence of feces,C0015732
phenobarbital,Chronic myocardial ischemia,contraindication,Chronic myocardial ischemia,C0264694
phenobarbital,Ergot Alkaloid Toxicity,contraindication,,
phenobarbital,Disorder of autonomic nervous system,contraindication,Disorder of autonomic nervous system,C1145628
phenobarbital,Fever greater than 100.4 Fahrenheit,contraindication,Fever greater than 100.4 Fahrenheit,C1959900
phenobarbital,Osteomalacia,contraindication,Osteomalacia,C0029442
phenobarbital,Disorder of thyroid gland,contraindication,Disorder of thyroid gland,C0040128
phenobarbital,Thrombocytopenic disorder,contraindication,Thrombocytopenic disorder,C0040034
phenobarbital,Pyloric obstruction,contraindication,Pyloric obstruction,C1541124
phenobarbital,Complete trisomy 21 syndrome,contraindication,Complete trisomy 21 syndrome,C0013080
phenobarbital,Paralytic ileus,contraindication,Paralytic ileus,C0030446
phenobarbital,Sleep apnea,contraindication,Sleep apnea,C0037315
phenobarbital,Cerebral ischemia,contraindication,Cerebral ischemia,C0917798
phenobarbital,Gout,contraindication,Gout,C0018099
phenobarbital,Acute erosive gastritis,contraindication,Acute erosive gastritis,C0267112
phenobarbital,Cor pulmonale,contraindication,Cor pulmonale,C0034072
phenobarbital,Peptic ulcer,contraindication,Peptic ulcer,C0030920
phenobarbital,Angle-closure glaucoma,contraindication,Angle-closure glaucoma,C0017605
phenobarbital,Disease of liver,contraindication,Disease of liver,C0023895
phenobarbital,Diarrhea,contraindication,Diarrhea,C0011991
phenobarbital,Disorder of coronary artery,contraindication,Disorder of coronary artery,C1956346
phenobarbital,Hepatic coma,contraindication,Hepatic coma,C0019147
phenobarbital,Appendicitis,contraindication,Appendicitis,C0003615
phenobarbital,Toxic megacolon,contraindication,Toxic megacolon,C0025162
phenobarbital,Conduction disorder of the heart,contraindication,Conduction disorder of the heart,C0264886
phenobarbital,Autonomic dysreflexia,contraindication,Autonomic dysreflexia,C0238015
phenobarbital,Heart disease,contraindication,Heart disease,C0018799
phenobarbital,Respiratory insufficiency,contraindication,Respiratory insufficiency,C0035229
phenobarbital,Myocardial infarction in recovery phase,contraindication,Myocardial infarction in recovery phase,C1633725
phenobarbital,Disturbance of salivary secretion,contraindication,Disturbance of salivary secretion,C0012765
phenobarbital,Hemophilia,contraindication,Hemophilia,C0684275
phenobarbital,Atony of colon,contraindication,Atony of colon,C0267516
phenobarbital,Gastrointestinal obstruction,contraindication,Gastrointestinal obstruction,C0236124
phenobarbital,Chronic obstructive lung disease,contraindication,Chronic obstructive lung disease,C0024117
phenobarbital,Sarcoidosis,contraindication,Sarcoidosis,C0036202
phenobarbital,Peripheral vascular disease,contraindication,Peripheral vascular disease,C0085096
phenobarbital,Sleep automatism,contraindication,Sleep automatism,C0424284
phenobarbital,Agranulocytosis,contraindication,Agranulocytosis,C0001824
phenobarbital,Thrombotic thrombocytopenic purpura,contraindication,Thrombotic thrombocytopenic purpura,C0034155
phenobarbital,Diabetes mellitus,contraindication,Diabetes mellitus,C0011849
phenobarbital,Pulmonary edema,contraindication,Pulmonary edema,C0034063
phenobarbital,Hypercalcemia,contraindication,Hypercalcemia,C0020437
phenobarbital,Goiter,contraindication,Goiter,C0018021
phenobarbital,Myocardial ischemia,contraindication,Myocardial ischemia,C0151744
phenobarbital,Granulocytopenic disorder,contraindication,Granulocytopenic disorder,C0001824
phenobarbital,Theophylline Toxicity,contraindication,,
phenobarbital,Agoraphobia,contraindication,Agoraphobia,C0001818
phenobarbital,Osteolysis,contraindication,Osteolysis,C0302313
phenobarbital,Smoking cessation assistance,contraindication,Smoking cessation assistance,C1692317
phenobarbital,Insomnia,contraindication,Insomnia,C0917801
phenobarbital,"Pregnancy, function",contraindication,"Pregnancy, function",C0032961
phenobarbital,Hypovolemic shock,contraindication,Hypovolemic shock,C0020683
phenobarbital,Multiple organ failure,contraindication,Multiple organ failure,C0026766
phenol,Incontinence of feces,contraindication,Incontinence of feces,C0015732
phenol,Breastfeeding (mother),contraindication,Breastfeeding (mother),C1623040
phenol,Gastrointestinal obstruction,contraindication,Gastrointestinal obstruction,C0236124
phenol,Shock,contraindication,Shock,C0036974
phenol,Inflammatory dermatosis,contraindication,Inflammatory dermatosis,C3875321
phenol,Bacterial septicemia,contraindication,Bacterial septicemia,C0684256
phenol,Herpes zoster,contraindication,Herpes zoster,C0019360
phenol,Gastrointestinal hemorrhage,contraindication,Gastrointestinal hemorrhage,C0017181
phenol,Constitutional aplastic anemia,contraindication,Constitutional aplastic anemia,C0702159
phenol,Disease of liver,contraindication,Disease of liver,C0023895
phenol,Condyloma acuminatum,contraindication,Condyloma acuminatum,C0009663
phenol,Malignant neoplasm of skin,contraindication,Malignant neoplasm of skin,C0007114
phenol,Bone marrow depression,contraindication,Bone marrow depression,C0151773
phenol,Deficiency of hypoxanthine phosphoribosyltransferase,contraindication,Deficiency of hypoxanthine phosphoribosyltransferase,C0023374
phenol,Infection of skin AND/OR subcutaneous tissue,contraindication,Infection of skin AND/OR subcutaneous tissue,C0178299
phenol,Malignant lymphoma,contraindication,Malignant lymphoma,C0024299
phenol,Herpes simplex,contraindication,Herpes simplex,C0019348
phenol,Open wound,contraindication,Open wound,C0332798
phenol,BK Polyomavirus Reactivation Nephropathy,contraindication,,
phenol,Heart block,contraindication,Heart block,C0018794
phenol,Cytomegalovirus infection,contraindication,Cytomegalovirus infection,C0010823
phenol,Conduction disorder of the heart,contraindication,Conduction disorder of the heart,C0264886
phenol,Opportunistic Fungal Infection,contraindication,,
phenol,Denuded skin,contraindication,Denuded skin,C1626417
phenol,Progressive multifocal leukoencephalopathy,contraindication,Progressive multifocal leukoencephalopathy,C0023524
phenol,Neutropenic disorder,contraindication,Neutropenic disorder,C0027947
phenol,Gastrointestinal ulcer,contraindication,Gastrointestinal ulcer,C0237938
phenol,Primary malignant neoplasm,contraindication,Primary malignant neoplasm,C1306459
phenol,Acute nephropathy,contraindication,Acute nephropathy,C0268734
phenol,Appendicitis,contraindication,Appendicitis,C0003615
phenol,Blister,contraindication,Blister,C1579830
phenol,Diabetes mellitus,contraindication,Diabetes mellitus,C0011849
phenol,Seizure disorder,contraindication,Seizure disorder,C0014544
phenol,"Pregnancy, function",contraindication,"Pregnancy, function",C0032961
phenol,Gastrointestinal perforation,contraindication,Gastrointestinal perforation,C0151664
phenol,Decreased respiratory function,contraindication,Decreased respiratory function,C0235063
phenol,Peripheral vascular disease,contraindication,Peripheral vascular disease,C0085096
phenol,Acute infectious disease,contraindication,Acute infectious disease,C0275518
phenolphthalein,Appendicitis,contraindication,Appendicitis,C0003615
phenolphthalein,Incontinence of feces,contraindication,Incontinence of feces,C0015732
phenolphthalein,Gastrointestinal obstruction,contraindication,Gastrointestinal obstruction,C0236124
phenoxybenzamine,Acute cerebrovascular insufficiency,contraindication,Acute cerebrovascular insufficiency,C0265115
phenoxybenzamine,Lower respiratory tract infection,contraindication,Lower respiratory tract infection,C0149725
phenoxybenzamine,Kidney disease,contraindication,Kidney disease,C0022658
phenoxybenzamine,Disorder of coronary artery,contraindication,Disorder of coronary artery,C1956346
phenoxybenzamine,Low blood pressure,contraindication,Low blood pressure,C0020649
phenoxymethylpenicillin,Kidney disease,contraindication,Kidney disease,C0022658
phenoxymethylpenicillin,Infectious mononucleosis,contraindication,Infectious mononucleosis,C0021345
phenoxymethylpenicillin,Pseudomembranous enterocolitis,contraindication,Pseudomembranous enterocolitis,C0014358
phentermine,Arteriosclerosis obliterans,contraindication,Arteriosclerosis obliterans,C0003851
phentermine,Heart valve disorder,contraindication,Heart valve disorder,C0018824
phentermine,Secondary glaucoma,contraindication,Secondary glaucoma,C0149893
phentermine,Psychotic disorder,contraindication,Psychotic disorder,C0033975
phentermine,Hyperthyroidism,contraindication,Hyperthyroidism,C0020550
phentermine,Syncope,contraindication,Syncope,C0039070
phentermine,Diabetes mellitus type 1,contraindication,Diabetes mellitus type 1,C0011854
phentermine,Angina pectoris,contraindication,Angina pectoris,C0002962
phentermine,Substance abuse,contraindication,Substance abuse,C0740858
phentermine,Hypertensive urgency,contraindication,Hypertensive urgency,C0745138
phentermine,Edema,contraindication,Edema,C0013604
phentermine,Alcoholism,contraindication,Alcoholism,C0001973
phentermine,Glaucoma,contraindication,Glaucoma,C0017601
phentermine,Pulmonary hypertension,contraindication,Pulmonary hypertension,C0020542
phentermine,Mild pre-eclampsia,contraindication,Mild pre-eclampsia,C0269658
phentermine,Feeling agitated,contraindication,Feeling agitated,C0085631
phentermine,Disorder of cardiovascular system,contraindication,Disorder of cardiovascular system,C0007222
phentermine,Conduction disorder of the heart,contraindication,Conduction disorder of the heart,C0264886
phentermine,Hypertensive disorder,contraindication,Hypertensive disorder,C0020538
phentolamine,Chronic myocardial ischemia,contraindication,Chronic myocardial ischemia,C0264694
phentolamine,Cardiac Conduction Delay,contraindication,,
phentolamine,Glaucoma,contraindication,Glaucoma,C0017601
phentolamine,Sinus tachycardia,contraindication,Sinus tachycardia,C0039239
phentolamine,Disease of liver,contraindication,Disease of liver,C0023895
phentolamine,Conduction disorder of the heart,contraindication,Conduction disorder of the heart,C0264886
phentolamine,Myocardial infarction,contraindication,Myocardial infarction,C0027051
phentolamine,Low blood pressure,contraindication,Low blood pressure,C0020649
phentolamine,Angina pectoris,contraindication,Angina pectoris,C0002962
phentolamine,Disorder of coronary artery,contraindication,Disorder of coronary artery,C1956346
phentolamine,Complete atrioventricular block,contraindication,Complete atrioventricular block,C0151517
phenyl salicylate,Chronic heart failure,contraindication,Chronic heart failure,C0264716
phenyl salicylate,Severe chronic ulcerative colitis,contraindication,Severe chronic ulcerative colitis,C0267387
phenyl salicylate,Thyrotoxicosis,contraindication,Thyrotoxicosis,C0040156
